site,date,o3
London Haringey,2003-01-01T00:00:00Z,37.98971974054583
London Haringey,2004-01-01T00:00:00Z,33.85907662557409
London Haringey,2005-01-01T00:00:00Z,38.51140924205939
London Haringey,2006-01-01T00:00:00Z,NA
London Haringey,2007-01-01T00:00:00Z,NA
London Haringey,2008-01-01T00:00:00Z,41.09351011863224
London Haringey,2009-01-01T00:00:00Z,37.47442234739625
London Haringey,2010-01-01T00:00:00Z,NA
London Haringey,2011-01-01T00:00:00Z,38.47761537576246
London Haringey,2012-01-01T00:00:00Z,39.112522150029534
London Haringey Priory Park South,2012-01-01T00:00:00Z,NA
London Haringey Priory Park South,2013-01-01T00:00:00Z,42.57950878308101
London Haringey Priory Park South,2014-01-01T00:00:00Z,42.66978580905581
London Haringey Priory Park South,2015-01-01T00:00:00Z,44.390090154781014
London Haringey Priory Park South,2016-01-01T00:00:00Z,38.67912634885866
London Haringey Priory Park South,2017-01-01T00:00:00Z,41.33891372250229
London Haringey Priory Park South,2018-01-01T00:00:00Z,44.54148211448458
London Haringey Priory Park South,2019-01-01T00:00:00Z,44.51710739806996
London Haringey Priory Park South,2020-01-01T00:00:00Z,51.686168846533434
London Haringey Priory Park South,2021-01-01T00:00:00Z,45.44276240631164
London Haringey Priory Park South,2022-01-01T00:00:00Z,NA
London Haringey Priory Park South,2023-01-01T00:00:00Z,NA
London Haringey Priory Park South,2024-01-01T00:00:00Z,NA
London Harlington,2004-01-01T00:00:00Z,33.183020683020686
London Harlington,2005-01-01T00:00:00Z,32.224858887224975
London Harlington,2006-01-01T00:00:00Z,36.9820314449713
London Harlington,2007-01-01T00:00:00Z,32.28659003831417
London Harlington,2008-01-01T00:00:00Z,35.13232053809579
London Harlington,2009-01-01T00:00:00Z,34.869513500654215
London Harlington,2010-01-01T00:00:00Z,33.47551789077213
London Harlington,2011-01-01T00:00:00Z,35.785298906722495
London Harlington,2012-01-01T00:00:00Z,34.14988232379537
London Harlington,2013-01-01T00:00:00Z,36.41828382415505
London Harlington,2014-01-01T00:00:00Z,38.455838057337346
London Harlington,2015-01-01T00:00:00Z,39.76663316983808
London Harlington,2016-01-01T00:00:00Z,33.72383575831306
London Harlington,2017-01-01T00:00:00Z,35.896726915477494
London Harlington,2018-01-01T00:00:00Z,38.5430868088114
London Harlington,2019-01-01T00:00:00Z,36.59416039602804
London Harlington,2020-01-01T00:00:00Z,44.76247925552854
London Harlington,2021-01-01T00:00:00Z,43.9088259927076
London Harlington,2022-01-01T00:00:00Z,46.16502164709985
London Harlington,2023-01-01T00:00:00Z,48.580137753374515
London Harlington,2024-01-01T00:00:00Z,46.69095504291579
London Harrow Stanmore,2008-01-01T00:00:00Z,NA
London Harrow Stanmore,2009-01-01T00:00:00Z,NA
London Harrow Stanmore,2010-01-01T00:00:00Z,NA
London Harrow Stanmore,2011-01-01T00:00:00Z,NA
London Harrow Stanmore,2012-01-01T00:00:00Z,NA
London Harrow Stanmore,2013-01-01T00:00:00Z,NA
London Harrow Stanmore,2014-01-01T00:00:00Z,NA
London Harrow Stanmore,2015-01-01T00:00:00Z,NA
London Harrow Stanmore,2016-01-01T00:00:00Z,NA
London Harrow Stanmore,2017-01-01T00:00:00Z,NA
London Hillingdon,1996-01-01T00:00:00Z,18.302558398220246
London Hillingdon,1997-01-01T00:00:00Z,19.537508763729843
London Hillingdon,1998-01-01T00:00:00Z,23.274578651685392
London Hillingdon,1999-01-01T00:00:00Z,25.578787878787878
London Hillingdon,2000-01-01T00:00:00Z,21.940951719346995
London Hillingdon,2001-01-01T00:00:00Z,NA
London Hillingdon,2002-01-01T00:00:00Z,25.61059880938485
London Hillingdon,2003-01-01T00:00:00Z,28.385396010731366
London Hillingdon,2004-01-01T00:00:00Z,26.526419267633326
London Hillingdon,2005-01-01T00:00:00Z,26.499691091066353
London Hillingdon,2006-01-01T00:00:00Z,28.0489396411093
London Hillingdon,2007-01-01T00:00:00Z,30.176559414566153
London Hillingdon,2008-01-01T00:00:00Z,31.112847621236497
London Hillingdon,2009-01-01T00:00:00Z,25.69009176443257
London Hillingdon,2010-01-01T00:00:00Z,25.29589428975932
London Hillingdon,2011-01-01T00:00:00Z,25.764353929352204
London Hillingdon,2012-01-01T00:00:00Z,26.381988304093568
London Hillingdon,2013-01-01T00:00:00Z,29.934685396323616
London Hillingdon,2014-01-01T00:00:00Z,27.018804979836386
London Hillingdon,2015-01-01T00:00:00Z,NA
London Hillingdon,2016-01-01T00:00:00Z,25.28292571017164
London Hillingdon,2017-01-01T00:00:00Z,25.847186212731668
London Hillingdon,2018-01-01T00:00:00Z,31.311141775864076
London Hillingdon,2019-01-01T00:00:00Z,29.563863377414904
London Hillingdon,2020-01-01T00:00:00Z,39.55447280476627
London Hillingdon,2021-01-01T00:00:00Z,37.98643491050941
London Hillingdon,2022-01-01T00:00:00Z,36.29162008567604
London Hillingdon,2023-01-01T00:00:00Z,37.22889480678821
London Hillingdon,2024-01-01T00:00:00Z,38.321576399174596
London Honor Oak Park,2019-01-01T00:00:00Z,NA
London Honor Oak Park,2020-01-01T00:00:00Z,NA
London Honor Oak Park,2021-01-01T00:00:00Z,NA
London Honor Oak Park,2022-01-01T00:00:00Z,NA
London Honor Oak Park,2023-01-01T00:00:00Z,NA
London Honor Oak Park,2024-01-01T00:00:00Z,NA
London Lewisham,1997-01-01T00:00:00Z,23.271926734765763
London Lewisham,1998-01-01T00:00:00Z,19.572260061919504
London Lewisham,1999-01-01T00:00:00Z,20.979195561719834
London Lewisham,2000-01-01T00:00:00Z,NA
London Lewisham,2001-01-01T00:00:00Z,NA
London Lewisham,2002-01-01T00:00:00Z,NA
London Lewisham,2003-01-01T00:00:00Z,30.194240410399907
London Lewisham,2004-01-01T00:00:00Z,29.04628549202645
London Lewisham,2005-01-01T00:00:00Z,32.343724836075005
London Lewisham,2006-01-01T00:00:00Z,33.59958720330237
London Lewisham,2007-01-01T00:00:00Z,33.41892928363246
London Marylebone Road,1997-01-01T00:00:00Z,10.88761408083442
London Marylebone Road,1998-01-01T00:00:00Z,12.03000394788788
London Marylebone Road,1999-01-01T00:00:00Z,13.045854122119268
London Marylebone Road,2000-01-01T00:00:00Z,13.23332181126858
London Marylebone Road,2001-01-01T00:00:00Z,14.394546532305869
London Marylebone Road,2002-01-01T00:00:00Z,14.984818171119219
London Marylebone Road,2003-01-01T00:00:00Z,15.549182270680255
London Marylebone Road,2004-01-01T00:00:00Z,15.416366802089378
London Marylebone Road,2005-01-01T00:00:00Z,16.300849924321806
London Marylebone Road,2006-01-01T00:00:00Z,16.894667780031014
London Marylebone Road,2007-01-01T00:00:00Z,17.303068905616676
London Marylebone Road,2008-01-01T00:00:00Z,15.734993539292846
London Marylebone Road,2009-01-01T00:00:00Z,14.072167428433966
London Marylebone Road,2010-01-01T00:00:00Z,18.3579304495335
London Marylebone Road,2011-01-01T00:00:00Z,NA
London Marylebone Road,2012-01-01T00:00:00Z,15.037914691943127
London Marylebone Road,2013-01-01T00:00:00Z,17.733595718264098
London Marylebone Road,2014-01-01T00:00:00Z,14.009502102177555
London Marylebone Road,2015-01-01T00:00:00Z,15.10624476688757
London Marylebone Road,2016-01-01T00:00:00Z,15.283660620754276
London Marylebone Road,2017-01-01T00:00:00Z,15.976170515979081
London Marylebone Road,2018-01-01T00:00:00Z,20.522847514772334
London Marylebone Road,2019-01-01T00:00:00Z,22.033421630510848
London Marylebone Road,2020-01-01T00:00:00Z,31.50741941722346
London Marylebone Road,2021-01-01T00:00:00Z,27.34616397020805
London Marylebone Road,2022-01-01T00:00:00Z,28.46441952238117
London Marylebone Road,2023-01-01T00:00:00Z,29.086907226233453
London Marylebone Road,2024-01-01T00:00:00Z,32.201251490993606
London N. Kensington,1996-01-01T00:00:00Z,30.083358778625954
London N. Kensington,1997-01-01T00:00:00Z,25.51718532280539
London N. Kensington,1998-01-01T00:00:00Z,30.523627075351214
London N. Kensington,1999-01-01T00:00:00Z,35.34587420657819
London N. Kensington,2000-01-01T00:00:00Z,33.365075557687696
London N. Kensington,2001-01-01T00:00:00Z,34.15538316878232
London N. Kensington,2002-01-01T00:00:00Z,32.77864883560065
London N. Kensington,2003-01-01T00:00:00Z,37.274913294797685
London N. Kensington,2004-01-01T00:00:00Z,36.28272494768658
London N. Kensington,2005-01-01T00:00:00Z,35.28816727017872
London N. Kensington,2006-01-01T00:00:00Z,40.19720683843005
London N. Kensington,2007-01-01T00:00:00Z,36.47635891993869
London N. Kensington,2008-01-01T00:00:00Z,38.642923005993545
London N. Kensington,2009-01-01T00:00:00Z,37.119953461314715
London N. Kensington,2010-01-01T00:00:00Z,34.409280500521376
London N. Kensington,2011-01-01T00:00:00Z,39.42386530014641
London N. Kensington,2012-01-01T00:00:00Z,38.4661252900232
London N. Kensington,2013-01-01T00:00:00Z,38.427315211399204
London N. Kensington,2014-01-01T00:00:00Z,41.45509911679885
London N. Kensington,2015-01-01T00:00:00Z,41.911497181574966
London N. Kensington,2016-01-01T00:00:00Z,37.2663617680258
London N. Kensington,2017-01-01T00:00:00Z,39.82480228068156
London N. Kensington,2018-01-01T00:00:00Z,44.62929613961606
London N. Kensington,2019-01-01T00:00:00Z,47.03941806470798
London N. Kensington,2020-01-01T00:00:00Z,56.99795579324056
London N. Kensington,2021-01-01T00:00:00Z,49.35952290498895
London N. Kensington,2022-01-01T00:00:00Z,50.33705682372055
London N. Kensington,2023-01-01T00:00:00Z,54.97119158028578
London N. Kensington,2024-01-01T00:00:00Z,55.675055078690406
London Southwark,1997-01-01T00:00:00Z,32.00733137829912
London Southwark,1998-01-01T00:00:00Z,27.576903681290972
London Southwark,1999-01-01T00:00:00Z,30.303030303030305
London Southwark,2000-01-01T00:00:00Z,30.34676463616971
London Southwark,2001-01-01T00:00:00Z,28.719590573672935
London Southwark,2002-01-01T00:00:00Z,33.80050841302506
London Southwark,2003-01-01T00:00:00Z,36.8246511627907
London Southwark,2004-01-01T00:00:00Z,29.935886661063755
London Southwark,2005-01-01T00:00:00Z,32.384487666034154
London Southwark,2006-01-01T00:00:00Z,NA
London Southwark,2007-01-01T00:00:00Z,35.79564747646242
London Sutton,1996-01-01T00:00:00Z,32.15145872129112
London Sutton,1997-01-01T00:00:00Z,30.29529276693456
London Sutton,1998-01-01T00:00:00Z,34.397873597164796
London Sutton,1999-01-01T00:00:00Z,36.47387159756518
London Sutton,2000-01-01T00:00:00Z,35.347786189493
London Sutton,2001-01-01T00:00:00Z,34.73650356076269
London Sutton,2002-01-01T00:00:00Z,41.18370165745856
London Teddington,1996-01-01T00:00:00Z,31.809689585146504
London Teddington,1997-01-01T00:00:00Z,40.09639940181756
London Teddington,1998-01-01T00:00:00Z,42.10388349514563
London Teddington,1999-01-01T00:00:00Z,44.132246376811594
London Teddington,2000-01-01T00:00:00Z,43.104075523831455
London Teddington,2001-01-01T00:00:00Z,43.84165312282331
London Teddington,2002-01-01T00:00:00Z,46.11850311850312
London Teddington,2003-01-01T00:00:00Z,49.48967109059434
London Teddington,2004-01-01T00:00:00Z,48.56855077615831
London Teddington,2005-01-01T00:00:00Z,47.83677233429395
London Teddington,2006-01-01T00:00:00Z,50.82729161856384
London Teddington,2007-01-01T00:00:00Z,42.34781582054309
London Teddington,2008-01-01T00:00:00Z,47.4496644295302
London Teddington,2009-01-01T00:00:00Z,45.15266735799055
London Teddington,2010-01-01T00:00:00Z,NA
London Teddington,2011-01-01T00:00:00Z,49.229985443959244
London Teddington,2012-01-01T00:00:00Z,39.620318872821656
London Teddington,2013-01-01T00:00:00Z,NA
London Teddington,2014-01-01T00:00:00Z,NA
London Teddington,2015-01-01T00:00:00Z,52.17209425576263
London Teddington,2016-01-01T00:00:00Z,NA
London Teddington Bushy Park,2013-01-01T00:00:00Z,NA
London Teddington Bushy Park,2014-01-01T00:00:00Z,NA
London Teddington Bushy Park,2015-01-01T00:00:00Z,NA
London Teddington Bushy Park,2016-01-01T00:00:00Z,NA
London Teddington Bushy Park,2017-01-01T00:00:00Z,NA
London Teddington Bushy Park,2018-01-01T00:00:00Z,NA
London Teddington Bushy Park,2019-01-01T00:00:00Z,NA
London Teddington Bushy Park,2020-01-01T00:00:00Z,NA
London Teddington Bushy Park,2021-01-01T00:00:00Z,NA
London Teddington Bushy Park,2022-01-01T00:00:00Z,NA
London Teddington Bushy Park,2023-01-01T00:00:00Z,NA
London Teddington Bushy Park,2024-01-01T00:00:00Z,NA
London UCL,1994-01-01T00:00:00Z,NA
London UCL,1995-01-01T00:00:00Z,NA
London UCL,1996-01-01T00:00:00Z,NA
London UCL,1997-01-01T00:00:00Z,NA
London UCL,1998-01-01T00:00:00Z,NA
London UCL,1999-01-01T00:00:00Z,NA
London UCL,2000-01-01T00:00:00Z,NA
London Wandsworth,1996-01-01T00:00:00Z,22.707873893461716
London Wandsworth,1997-01-01T00:00:00Z,21.42474298255747
London Wandsworth,1998-01-01T00:00:00Z,24.294864329800863
London Wandsworth,1999-01-01T00:00:00Z,27.011282523601196
London Wandsworth,2000-01-01T00:00:00Z,24.74905303030303
London Wandsworth,2001-01-01T00:00:00Z,27.401313515381958
London Wandsworth,2002-01-01T00:00:00Z,26.822662367572548
London Wandsworth,2003-01-01T00:00:00Z,29.308591764107778
London Wandsworth,2004-01-01T00:00:00Z,26.361009174311928
London Wandsworth,2005-01-01T00:00:00Z,26.863098723503924
London Wandsworth,2006-01-01T00:00:00Z,34.018844076755144
London Wandsworth,2007-01-01T00:00:00Z,33.92651806302844
London Westminster,2001-01-01T00:00:00Z,23.94042769857434
London Westminster,2002-01-01T00:00:00Z,30.265740849711662
London Westminster,2003-01-01T00:00:00Z,32.598541890761325
London Westminster,2004-01-01T00:00:00Z,31.37911753980795
London Westminster,2005-01-01T00:00:00Z,33.140373854030244
London Westminster,2006-01-01T00:00:00Z,38.184572032405775
London Westminster,2007-01-01T00:00:00Z,34.00119374477737
London Westminster,2008-01-01T00:00:00Z,34.54915648632926
London Westminster,2009-01-01T00:00:00Z,33.799146372081346
London Westminster,2010-01-01T00:00:00Z,34.67123611439376
London Westminster,2011-01-01T00:00:00Z,35.57831603229527
London Westminster,2012-01-01T00:00:00Z,35.061860691670724
London Westminster,2013-01-01T00:00:00Z,32.905779076638964
London Westminster,2014-01-01T00:00:00Z,NA
London Westminster,2015-01-01T00:00:00Z,NA
London Westminster,2016-01-01T00:00:00Z,NA
London Westminster,2017-01-01T00:00:00Z,NA
London Westminster,2018-01-01T00:00:00Z,NA
London Westminster,2019-01-01T00:00:00Z,NA
London Westminster,2020-01-01T00:00:00Z,NA
London Westminster,2021-01-01T00:00:00Z,NA
London Westminster,2022-01-01T00:00:00Z,NA
London Westminster,2023-01-01T00:00:00Z,54.53970907380983
London Westminster,2024-01-01T00:00:00Z,52.5294211383321
Lough Navar,1994-01-01T00:00:00Z,51.41005199306759
Lough Navar,1995-01-01T00:00:00Z,48.90915777859507
Lough Navar,1996-01-01T00:00:00Z,45.949001175088135
Lough Navar,1997-01-01T00:00:00Z,42.60824499411072
Lough Navar,1998-01-01T00:00:00Z,46.940977670488834
Lough Navar,1999-01-01T00:00:00Z,50.20385818561001
Lough Navar,2000-01-01T00:00:00Z,48.701626118744485
Lough Navar,2001-01-01T00:00:00Z,45.713658930839394
Lough Navar,2002-01-01T00:00:00Z,41.732066137221715
Lough Navar,2003-01-01T00:00:00Z,NA
Lough Navar,2004-01-01T00:00:00Z,NA
Lough Navar,2005-01-01T00:00:00Z,50.191106466968535
Lough Navar,2006-01-01T00:00:00Z,47.27720027720028
Lough Navar,2007-01-01T00:00:00Z,45.8999300209937
Lough Navar,2008-01-01T00:00:00Z,49.09841495150225
Lough Navar,2009-01-01T00:00:00Z,46.40349599417334
Lough Navar,2010-01-01T00:00:00Z,47.88724647645239
Lough Navar,2011-01-01T00:00:00Z,51.703309419115946
Lough Navar,2012-01-01T00:00:00Z,51.145605700712586
Lough Navar,2013-01-01T00:00:00Z,51.6923258224146
Lough Navar,2014-01-01T00:00:00Z,49.18285770907833
Lough Navar,2015-01-01T00:00:00Z,54.44593489376443
Lough Navar,2016-01-01T00:00:00Z,46.87432565805074
Lough Navar,2017-01-01T00:00:00Z,48.46556130624426
Lough Navar,2018-01-01T00:00:00Z,50.334926363322595
Lough Navar,2019-01-01T00:00:00Z,49.30080550577529
Lough Navar,2020-01-01T00:00:00Z,50.05773989490519
Lough Navar,2021-01-01T00:00:00Z,48.94944313738971
Lough Navar,2022-01-01T00:00:00Z,48.61338776888145
Lough Navar,2023-01-01T00:00:00Z,50.52355089680449
Lough Navar,2024-01-01T00:00:00Z,46.66947211419211
Lullington Heath,1994-01-01T00:00:00Z,61.50012909888975
Lullington Heath,1995-01-01T00:00:00Z,60.021274052826584
Lullington Heath,1996-01-01T00:00:00Z,53.32224434813166
Lullington Heath,1997-01-01T00:00:00Z,57.505780346820806
Lullington Heath,1998-01-01T00:00:00Z,57.89411764705882
Lullington Heath,1999-01-01T00:00:00Z,62.2502356267672
Lullington Heath,2000-01-01T00:00:00Z,57.63398033778674
Lullington Heath,2001-01-01T00:00:00Z,56.776420854861435
Lullington Heath,2002-01-01T00:00:00Z,55.23572474377745
Lullington Heath,2003-01-01T00:00:00Z,63.07539729955789
Lullington Heath,2004-01-01T00:00:00Z,61.1464983325393
Lullington Heath,2005-01-01T00:00:00Z,59.17396862289367
Lullington Heath,2006-01-01T00:00:00Z,61.345459203279106
Lullington Heath,2007-01-01T00:00:00Z,54.453058321479375
Lullington Heath,2008-01-01T00:00:00Z,59.065461707797475
Lullington Heath,2009-01-01T00:00:00Z,57.79645593869732
Lullington Heath,2010-01-01T00:00:00Z,NA
Lullington Heath,2011-01-01T00:00:00Z,48.812154696132595
Lullington Heath,2012-01-01T00:00:00Z,48.91646558657934
Lullington Heath,2013-01-01T00:00:00Z,50.07878425717273
Lullington Heath,2014-01-01T00:00:00Z,54.434895841332256
Lullington Heath,2015-01-01T00:00:00Z,56.63718696885493
Lullington Heath,2016-01-01T00:00:00Z,55.02855352228625
Lullington Heath,2017-01-01T00:00:00Z,55.358108599057175
Lullington Heath,2018-01-01T00:00:00Z,61.08216554852806
Lullington Heath,2019-01-01T00:00:00Z,61.31556532929951
Lullington Heath,2020-01-01T00:00:00Z,65.63531956730208
Lullington Heath,2021-01-01T00:00:00Z,58.341148973935155
Lullington Heath,2022-01-01T00:00:00Z,62.84887461938917
Lullington Heath,2023-01-01T00:00:00Z,65.17473278941311
Lullington Heath,2024-01-01T00:00:00Z,61.571726956097564
Luton A505 Roadside,2015-01-01T00:00:00Z,NA
Luton A505 Roadside,2016-01-01T00:00:00Z,NA
Luton A505 Roadside,2017-01-01T00:00:00Z,NA
Luton A505 Roadside,2018-01-01T00:00:00Z,NA
Luton A505 Roadside,2019-01-01T00:00:00Z,NA
Luton A505 Roadside,2020-01-01T00:00:00Z,NA
Luton A505 Roadside,2021-01-01T00:00:00Z,NA
Luton A505 Roadside,2022-01-01T00:00:00Z,NA
Luton A505 Roadside,2023-01-01T00:00:00Z,NA
Luton A505 Roadside,2024-01-01T00:00:00Z,NA
Mace Head,1994-01-01T00:00:00Z,71.31738623103851
Mace Head,1995-01-01T00:00:00Z,69.43029571514786
Mace Head,1996-01-01T00:00:00Z,70.51031116534472
Mace Head,1997-01-01T00:00:00Z,65.77591817759182
Mace Head,1998-01-01T00:00:00Z,74.50911657452065
Mace Head,1999-01-01T00:00:00Z,75.02106709411495
Mace Head,2000-01-01T00:00:00Z,71.32105571847508
Mace Head,2001-01-01T00:00:00Z,67.28062514364514
Mace Head,2002-01-01T00:00:00Z,73.58267533673943
Mace Head,2003-01-01T00:00:00Z,74.94426152398871
Mace Head,2004-01-01T00:00:00Z,74.7294199374783
Mace Head,2005-01-01T00:00:00Z,71.73396291604284
Mace Head,2006-01-01T00:00:00Z,74.28554979850317
Mace Head,2007-01-01T00:00:00Z,73.61656584457887
Mace Head,2008-01-01T00:00:00Z,75.6300261988837
Mace Head,2009-01-01T00:00:00Z,74.06061997703789
Mace Head,2010-01-01T00:00:00Z,70.12792689891491
Mace Head,2011-01-01T00:00:00Z,72.9583716651334
Mace Head,2012-01-01T00:00:00Z,72.08403755868545
Mace Head,2013-01-01T00:00:00Z,74.68215123610952
Mace Head,2014-01-01T00:00:00Z,74.25157892423896
Mace Head,2015-01-01T00:00:00Z,75.77745630208928
Mace Head,2016-01-01T00:00:00Z,71.31549510022779
Mace Head,2017-01-01T00:00:00Z,75.60065112838687
Mace Head,2018-01-01T00:00:00Z,74.66532673325635
Mace Head,2019-01-01T00:00:00Z,73.60922752991256
Mace Head,2020-01-01T00:00:00Z,71.12644300776788
Mace Head,2021-01-01T00:00:00Z,72.42881612394237
Mace Head,2022-01-01T00:00:00Z,73.91720657789462
Mace Head,2023-01-01T00:00:00Z,72.66123531707875
Mace Head,2024-01-01T00:00:00Z,72.40550663326422
Maidstone Upper Stone Street,2024-01-01T00:00:00Z,NA
Manchester Piccadilly,1995-01-01T00:00:00Z,NA
Manchester Piccadilly,1996-01-01T00:00:00Z,24.79363179315298
Manchester Piccadilly,1997-01-01T00:00:00Z,24.796642232206196
Manchester Piccadilly,1998-01-01T00:00:00Z,25.58792681505652
Manchester Piccadilly,1999-01-01T00:00:00Z,28.21024321796071
Manchester Piccadilly,2000-01-01T00:00:00Z,21.255304266728842
Manchester Piccadilly,2001-01-01T00:00:00Z,22.93970796043335
Manchester Piccadilly,2002-01-01T00:00:00Z,25.163728567978747
Manchester Piccadilly,2003-01-01T00:00:00Z,30.120569029850746
Manchester Piccadilly,2004-01-01T00:00:00Z,30.232948583420775
Manchester Piccadilly,2005-01-01T00:00:00Z,28.47078035693456
Manchester Piccadilly,2006-01-01T00:00:00Z,29.073397960468338
Manchester Piccadilly,2007-01-01T00:00:00Z,20.602206359506813
Manchester Piccadilly,2008-01-01T00:00:00Z,28.827489152105077
Manchester Piccadilly,2009-01-01T00:00:00Z,23.56937573616019
Manchester Piccadilly,2010-01-01T00:00:00Z,26.742185663924793
Manchester Piccadilly,2011-01-01T00:00:00Z,30.488653380946896
Manchester Piccadilly,2012-01-01T00:00:00Z,29.231666083712252
Manchester Piccadilly,2013-01-01T00:00:00Z,29.97294024297119
Manchester Piccadilly,2014-01-01T00:00:00Z,28.835657590403336
Manchester Piccadilly,2015-01-01T00:00:00Z,30.591538029197082
Manchester Piccadilly,2016-01-01T00:00:00Z,26.972395165337712
Manchester Piccadilly,2017-01-01T00:00:00Z,24.912318287087086
Manchester Piccadilly,2018-01-01T00:00:00Z,29.989075273252457
Manchester Piccadilly,2019-01-01T00:00:00Z,28.518541062304937
Manchester Piccadilly,2020-01-01T00:00:00Z,36.135280400550904
Manchester Piccadilly,2021-01-01T00:00:00Z,35.02898350974288
Manchester Piccadilly,2022-01-01T00:00:00Z,38.854509307124744
Manchester Piccadilly,2023-01-01T00:00:00Z,42.375996162374406
Manchester Piccadilly,2024-01-01T00:00:00Z,39.77027066933302
Manchester Sharston,2016-01-01T00:00:00Z,40.13924753363851
Manchester Sharston,2017-01-01T00:00:00Z,42.48672401382488
Manchester Sharston,2018-01-01T00:00:00Z,46.4205821749767
Manchester Sharston,2019-01-01T00:00:00Z,43.116936446671275
Manchester Sharston,2020-01-01T00:00:00Z,46.636145444011014
Manchester Sharston,2021-01-01T00:00:00Z,44.14671001726917
Manchester Sharston,2022-01-01T00:00:00Z,46.41718573730862
Manchester Sharston,2023-01-01T00:00:00Z,48.56491442971134
Manchester Sharston,2024-01-01T00:00:00Z,48.538487703635525
Manchester South,1996-01-01T00:00:00Z,16.66
Manchester South,1997-01-01T00:00:00Z,25.67988918272258
Manchester South,1998-01-01T00:00:00Z,34.5078720162519
Manchester South,1999-01-01T00:00:00Z,34.25036818851252
Manchester South,2000-01-01T00:00:00Z,34.35238987816307
Manchester South,2001-01-01T00:00:00Z,29.05511248660874
Manchester South,2002-01-01T00:00:00Z,NA
Manchester South,2003-01-01T00:00:00Z,37.635591220202976
Manchester South,2004-01-01T00:00:00Z,35.26131073176555
Manchester South,2005-01-01T00:00:00Z,29.69742850276376
Manchester South,2006-01-01T00:00:00Z,32.76305688030708
Manchester South,2007-01-01T00:00:00Z,30.613587087448806
Manchester South,2008-01-01T00:00:00Z,32.73567510794725
Manchester South,2009-01-01T00:00:00Z,31.54228971962617
Manchester South,2010-01-01T00:00:00Z,34.25526043463263
Manchester South,2011-01-01T00:00:00Z,46.084099264705884
Manchester South,2012-01-01T00:00:00Z,43.35756017761159
Manchester South,2013-01-01T00:00:00Z,47.039909317736544
Manchester South,2014-01-01T00:00:00Z,45.81038276424715
Manchester South,2015-01-01T00:00:00Z,46.344793292528
Manchester South,2016-01-01T00:00:00Z,37.630282469982845
Manchester Town Hall,1994-01-01T00:00:00Z,NA
Manchester Town Hall,1995-01-01T00:00:00Z,NA
Manchester Town Hall,1996-01-01T00:00:00Z,NA
Manchester Town Hall,1997-01-01T00:00:00Z,NA
Manchester Town Hall,1998-01-01T00:00:00Z,NA
Manchester Town Hall,1999-01-01T00:00:00Z,NA
Manchester Town Hall,2000-01-01T00:00:00Z,NA
Manchester Town Hall,2001-01-01T00:00:00Z,NA
Manchester Town Hall,2002-01-01T00:00:00Z,NA
Manchester Town Hall,2003-01-01T00:00:00Z,NA
Manchester Town Hall,2004-01-01T00:00:00Z,NA
Manchester Town Hall,2005-01-01T00:00:00Z,NA
Manchester Town Hall,2006-01-01T00:00:00Z,NA
Manchester Town Hall,2007-01-01T00:00:00Z,NA
Mansfield Ladybrook,2024-01-01T00:00:00Z,NA
Market Harborough,2003-01-01T00:00:00Z,38.25416666666667
Market Harborough,2004-01-01T00:00:00Z,52.80754716981132
Market Harborough,2005-01-01T00:00:00Z,47.07836122331218
Market Harborough,2006-01-01T00:00:00Z,57.254281949934125
Market Harborough,2007-01-01T00:00:00Z,54.52686145146089
Market Harborough,2008-01-01T00:00:00Z,56.54660968002772
Market Harborough,2009-01-01T00:00:00Z,NA
Market Harborough,2010-01-01T00:00:00Z,46.54476234425473
Market Harborough,2011-01-01T00:00:00Z,NA
Market Harborough,2012-01-01T00:00:00Z,NA
Market Harborough,2013-01-01T00:00:00Z,NA
Market Harborough,2014-01-01T00:00:00Z,58.98518954056244
Market Harborough,2015-01-01T00:00:00Z,57.186668756536896
Market Harborough,2016-01-01T00:00:00Z,54.13927667896679
Market Harborough,2017-01-01T00:00:00Z,53.752217727697335
Market Harborough,2018-01-01T00:00:00Z,57.4761208296792
Market Harborough,2019-01-01T00:00:00Z,55.746825691699605
Middlesbrough,1994-01-01T00:00:00Z,NA
Middlesbrough,1995-01-01T00:00:00Z,NA
Middlesbrough,1996-01-01T00:00:00Z,41.59876762649603
Middlesbrough,1997-01-01T00:00:00Z,38.213639696895626
Middlesbrough,1998-01-01T00:00:00Z,42.556385710950266
Middlesbrough,1999-01-01T00:00:00Z,48.38143970229096
Middlesbrough,2000-01-01T00:00:00Z,45.553465691396724
Middlesbrough,2001-01-01T00:00:00Z,44.443378568086104
Middlesbrough,2002-01-01T00:00:00Z,46.60137257182738
Middlesbrough,2003-01-01T00:00:00Z,49.5827216941403
Middlesbrough,2004-01-01T00:00:00Z,48.84732912119472
Middlesbrough,2005-01-01T00:00:00Z,43.751370679380216
Middlesbrough,2006-01-01T00:00:00Z,49.21693369196585
Middlesbrough,2007-01-01T00:00:00Z,45.9877030162413
Middlesbrough,2008-01-01T00:00:00Z,48.11578460827363
Middlesbrough,2009-01-01T00:00:00Z,45.984002133048925
Middlesbrough,2010-01-01T00:00:00Z,44.34919015431705
Middlesbrough,2011-01-01T00:00:00Z,48.72836095764273
Middlesbrough,2012-01-01T00:00:00Z,46.81302190487716
Middlesbrough,2013-01-01T00:00:00Z,51.596306696665515
Middlesbrough,2014-01-01T00:00:00Z,44.597675014983714
